Timestamp,Battery Voltage Sensor,Battery Current Sensor,Battery Temperature Sensor,Motor RPM Sensor,Motor Temperature Sensor,Brake Pressure Sensor
1701527990.0,48.2,6.2,61.36193432223994,5586.0952380952385,64.9047619047619,65.1
1701528000.0,43.391806376984704,6.1,63.784506165182464,5723.761904761905,65.95238095238095,64.9
1701528010.0,48.7,6.1,62.26188816267785,5684.0,66.28571428571429,54.23374799770755
1701528020.0,48.3,6.3,43.8,5890.619047619048,66.80952380952381,72.05612033109355
1701528030.0,48.1,6.4,43.8,5699.285714285715,65.95238095238095,71.3
1701528040.0,47.8,6.5,44.2,5762.571428571428,65.71428571428571,74.2
1701528050.0,47.3,3.396826819304769,44.5,5965.809523809524,66.47619047619048,70.6
1701528060.0,47.1,6.4,44.4,6019.666666666667,66.61904761904762,73.5
1701528070.0,46.7,6.3,45.0,6076.666666666667,63.523809523809526,79.3
1701528080.0,46.5,6.2,45.0,6049.0952380952385,61.76190476190476,70.8
1701528090.0,46.3,13.733350510953102,62.85141775190559,5888.476190476191,63.666666666666664,75.5
1701528100.0,45.9,6.4,45.8,6090.047619047619,64.19047619047619,76.5
1701528110.0,45.6,6.3,45.6,0.0,65.23809523809524,81.6
1701528120.0,45.7,6.4,45.3,0.0,65.85714285714286,88.5
1701528130.0,46.1,9.817054734827849,45.4,5920.857142857143,67.61904761904762,91.1
1701528140.0,46.5,6.3,45.3,6082.285714285715,67.61904761904762,89.8
1701528150.0,46.5,6.4,45.1,5918.047619047619,68.95238095238095,83.0
1701528160.0,47.99854981243916,6.4,44.0,5846.047619047619,67.66666666666667,79.8
1701528170.0,46.0,6.7,44.5,5773.714285714285,65.42857142857143,81.5
1701528180.0,45.7,6.9,45.2,5587.666666666667,67.9047619047619,85.0
1701528190.0,45.6,6.7,45.5,5692.285714285715,65.71428571428571,82.6
1701528200.0,46.0,6.7,46.0,5892.428571428572,66.33333333333333,91.0
1701528210.0,46.884374508965166,6.8,46.5,6058.571428571428,64.85714285714286,94.8
1701528220.0,46.3,6.8,46.7,5784.285714285715,65.04761904761905,98.0
1701528230.0,46.0,6.8,47.0,5848.142857142857,67.04761904761905,102.9
1701528240.0,46.0,6.6,47.0,6030.285714285715,67.38095238095238,101.4
1701528250.0,45.7,6.6,46.4,6299.047619047619,69.28571428571429,101.9
1701528260.0,45.6,6.8,46.8,6234.190476190476,66.42857142857143,103.0
1701528270.0,45.5,6.8,63.45013989608608,6464.523809523809,63.42857142857143,101.4
1701528280.0,46.0,6.8,47.5,6278.428571428572,65.80952380952381,101.7
1701528290.0,45.9,6.9,47.1,6205.809523809524,65.95238095238095,105.2
1701528300.0,46.1,13.316840514156313,46.5,6467.0952380952385,63.57142857142857,101.3
1701528310.0,46.0,6.8,46.8,6234.857142857143,63.333333333333336,103.8
1701528320.0,46.0,6.9,46.0,6240.142857142857,62.476190476190474,105.9
1701528330.0,46.1,6.8,46.9,6286.238095238095,62.857142857142854,98.7
1701528340.0,46.0,3.775236499944901,46.9,6220.238095238095,62.19047619047619,98.4
1701528350.0,45.8,6.9,46.7,6338.619047619048,59.76190476190476,99.7
1701528360.0,54.45696962255249,7.0,47.3,6295.428571428572,59.23809523809524,98.6
1701528370.0,46.0,7.1,47.6,6297.619047619048,60.76190476190476,103.8
1701528380.0,46.4,7.1,46.7,6212.0,62.95238095238095,111.4
1701528390.0,46.7,7.0,45.3,6328.761904761905,60.38095238095238,117.0
1701528400.0,47.0,7.2,44.9,6511.809523809524,60.476190476190474,126.2
1701528410.0,46.6,7.3,44.4,6444.0952380952385,57.666666666666664,117.5
1701528420.0,46.5,7.3,44.8,6311.523809523809,59.38095238095238,114.8
1701528430.0,45.9,7.2,43.9,6398.857142857143,58.23809523809524,114.9
1701528440.0,47.07444283032387,7.3,43.4,6236.190476190476,55.333333333333336,115.0
1701528450.0,46.1,7.3,43.4,6107.0,54.04761904761905,115.2
1701528460.0,46.1,7.4,44.5,5782.523809523809,53.285714285714285,116.5
1701528470.0,50.807850288733064,7.4,43.6,5576.0952380952385,55.80952380952381,118.4
1701528480.0,46.8,7.3,43.4,5426.619047619048,56.857142857142854,120.8
1701528490.0,46.3,7.4,60.09369034223288,5701.9047619047615,102.43757655707309,113.1
1701528500.0,46.2,7.6,41.9,5753.333333333333,58.857142857142854,108.7
1701528510.0,45.9,7.6,42.6,5672.0952380952385,101.00048620828166,110.1
1701528520.0,46.0,7.7,42.2,5828.761904761905,64.14285714285714,107.2
1701528530.0,46.5,7.7,42.6,0.0,65.0952380952381,106.1
1701528540.0,46.4,7.7,42.6,5650.476190476191,66.38095238095238,107.0
1701528550.0,46.2,7.5,43.2,5612.523809523809,66.14285714285714,103.4
1701528560.0,45.9,7.6,44.1,5343.619047619048,67.71428571428571,97.97589147655945
1701528570.0,45.6,7.5,43.6,5348.238095238095,66.47619047619048,104.8
1701528580.0,45.7,7.6,64.51267596776245,5354.0,66.42857142857143,111.7220496693794
1701528590.0,45.1,7.6,44.6,5309.0,64.28571428571429,92.6
1701528600.0,45.1,7.6,45.2,5350.619047619048,66.85714285714286,83.3
1701528610.0,45.3,7.7,45.0,5365.523809523809,67.85714285714286,79.8
1701528620.0,45.4,7.5,45.6,5099.666666666667,67.85714285714286,89.5
1701528630.0,45.1,7.5,44.9,5020.952380952381,67.71428571428571,98.4
1701528640.0,45.1,-0.5240766086606241,46.0,5223.333333333333,68.42857142857143,95.4
1701528650.0,44.9,7.6,46.1,5144.285714285715,101.00690719721649,89.1
1701528660.0,45.4,7.6,46.9,5244.666666666667,69.38095238095238,84.4
1701528670.0,45.9,7.5,46.9,0.0,68.61904761904762,88.2
1701528680.0,45.4,7.4,46.4,5810.285714285715,68.85714285714286,79.6
1701528690.0,45.3,7.3,47.2,5948.428571428572,68.85714285714286,77.9
1701528700.0,45.4,7.4,47.7,5881.523809523809,66.95238095238095,86.30952802627148
1701528710.0,46.0,7.4,47.8,6075.714285714285,67.61904761904762,80.8
1701528720.0,46.4,7.4,48.0,5954.380952380952,64.38095238095238,77.3
1701528730.0,46.1,7.5,48.0,5873.380952380952,64.0952380952381,78.9
1701528740.0,45.5,7.6,48.6,6033.238095238095,65.61904761904762,71.4
1701528750.0,45.8,7.8,48.3,5820.285714285715,65.57142857142857,68.3
1701528760.0,45.9,7.9,48.1,5797.714285714285,101.04042889000962,73.2
1701528770.0,46.4,7.7,47.5,5797.142857142857,64.76190476190476,75.7
1701528780.0,46.7,7.6,47.5,5648.142857142857,103.95171182393088,74.8
1701528790.0,44.3655727206471,7.6,47.9,5691.952380952381,64.47619047619048,73.6
1701528800.0,46.6,7.4,46.8,5818.761904761905,65.95238095238095,76.3
1701528810.0,46.5,7.3,47.5,5899.380952380952,63.76190476190476,77.72124456362823
1701528820.0,46.3,7.1,48.0,5577.285714285715,64.76190476190476,86.8
1701528830.0,46.2,7.4,47.1,5660.619047619048,67.61904761904762,88.4
1701528840.0,46.1,7.3,46.8,5828.714285714285,66.0952380952381,78.1
1701528850.0,46.5,7.3,46.3,5813.047619047619,65.47619047619048,88.1
1701528860.0,46.5,7.3,46.1,6002.428571428572,67.0952380952381,92.5
1701528870.0,45.9,7.3,45.2,5729.761904761905,66.57142857142857,90.6
1701528880.0,45.6,7.3,44.1,5509.666666666667,68.0,89.4
1701528890.0,46.2,7.2,44.3,5395.380952380952,67.66666666666667,90.5
1701528900.0,46.4,7.2,43.2,5100.666666666667,67.9047619047619,92.6
1701528910.0,46.6,7.1,42.2,0.0,68.0,92.1
1701528920.0,46.4,1.2019438386975274,42.4,5242.809523809524,103.39216282346788,90.7
1701528930.0,46.4,-0.6862769307982237,41.5,5352.285714285715,66.52380952380952,92.2
1701528940.0,46.6,7.2,41.3,5312.476190476191,66.0,92.8
1701528950.0,47.0,7.0,40.3,5228.285714285715,65.52380952380952,91.3
1701528960.0,46.9,6.8,40.2,5189.190476190476,64.85714285714286,94.9
1701528970.0,47.0,2.6005862143250784,40.1,0.0,62.61904761904762,92.7
1701528980.0,46.7,7.1,40.1,5908.190476190476,62.095238095238095,89.9
1701528990.0,46.5,7.1,39.9,6047.857142857143,61.57142857142857,89.7
1701529000.0,37.183031220852904,7.1,40.0,6227.9047619047615,62.285714285714285,94.3
1701529010.0,38.79221611400055,7.1,41.0,6419.666666666667,61.476190476190474,91.6
1701529020.0,47.2,7.2,41.0,6225.857142857143,61.04761904761905,89.1349476181047
1701529030.0,47.0,-1.6588596102835522,42.0,6388.428571428572,57.904761904761905,90.8
1701529040.0,47.2,-1.5591601746354096,41.9,6544.666666666667,55.523809523809526,80.3
1701529050.0,47.2,7.1,42.3,6530.142857142857,55.19047619047619,80.7
1701529060.0,47.1,7.1,42.4,6377.047619047619,56.142857142857146,66.00560879650385
1701529070.0,47.6,7.1,43.0,0.0,54.142857142857146,67.8
1701529080.0,48.1,7.1,43.6,6421.047619047619,53.61904761904762,77.7
1701529090.0,48.0,7.1,44.2,6557.285714285715,52.19047619047619,73.8
1701529100.0,47.8,7.2,45.2,6653.619047619048,49.904761904761905,79.5
1701529110.0,47.8,7.3,45.9,6737.0952380952385,48.904761904761905,85.1
1701529120.0,47.6,7.4,46.3,6585.380952380952,48.23809523809524,84.4
1701529130.0,47.4,7.2,46.7,6435.666666666667,50.04761904761905,92.6
1701529140.0,47.1,7.2,47.4,6488.333333333333,49.857142857142854,93.4
1701529150.0,47.0,15.345288261793064,46.7,6555.142857142857,48.333333333333336,92.4
1701529160.0,46.9,7.2,47.6,6642.333333333333,48.57142857142857,102.8
1701529170.0,47.2,7.3,47.7,6676.0952380952385,49.857142857142854,100.2
1701529180.0,47.1,7.2,60.59631250723587,6496.571428571428,50.04761904761905,108.6
1701529190.0,47.0,7.0,47.8,6302.333333333333,52.38095238095238,109.1
1701529200.0,47.5,7.1,47.8,6397.428571428572,52.476190476190474,114.8
1701529210.0,40.76995233546292,6.9,47.9,6179.952380952381,51.523809523809526,101.60345167977036
1701529220.0,47.2,7.1,47.0,5858.476190476191,51.333333333333336,106.6
1701529230.0,47.0,7.1,46.8,5837.761904761905,54.61904761904762,105.45940224532963
1701529240.0,47.1,9.121443631094087,46.6,5954.047619047619,54.857142857142854,96.32280344261204
1701529250.0,47.1,6.9,47.8,5853.857142857143,57.476190476190474,97.6
1701529260.0,47.2,7.2,47.2,5606.809523809524,60.19047619047619,97.5
1701529270.0,47.1,7.1,47.3,0.0,61.42857142857143,97.7
1701529280.0,46.8,7.0,46.7,6119.047619047619,102.43644220141933,99.9
1701529290.0,46.7,7.2,46.8,0.0,63.42857142857143,89.9
1701529300.0,46.9,8.722363813800676,46.1,6081.666666666667,63.04761904761905,90.2
1701529310.0,46.7,7.1,45.3,5808.238095238095,66.04761904761905,92.5
1701529320.0,46.8,6.9,44.9,5926.190476190476,67.52380952380952,89.2
1701529330.0,46.9,6.9,45.1,6102.571428571428,67.61904761904762,88.8
1701529340.0,47.2,7.1,45.3,6093.380952380952,66.52380952380952,88.8
1701529350.0,47.2,7.0,45.4,6091.571428571428,67.80952380952381,86.1
1701529360.0,39.26181829425913,7.1,45.4,6154.571428571428,69.23809523809524,91.0
1701529370.0,47.6,7.0,44.8,6051.809523809524,67.42857142857143,82.8
1701529380.0,47.3,6.9,61.63361050298027,5920.857142857143,66.95238095238095,83.2
1701529390.0,47.3,6.9,45.1,5940.047619047619,67.42857142857143,72.0
1701529400.0,47.5,11.36461799154322,46.0,5906.952380952381,65.28571428571429,75.7
1701529410.0,47.3,7.0,46.1,5784.0,65.71428571428571,69.1
1701529420.0,47.2,7.0,46.4,5969.190476190476,67.0,75.4
1701529430.0,47.6,7.0,46.8,6029.857142857143,68.0952380952381,78.7
1701529440.0,48.0,6.9,46.5,6181.952380952381,66.0952380952381,77.5
1701529450.0,47.9,6.8,45.5,6226.428571428572,67.33333333333333,72.6
1701529460.0,56.80863539570804,7.0,45.3,6186.761904761905,66.95238095238095,73.33739026685504
1701529470.0,48.5,-3.097275570524401,45.3,6492.142857142857,64.0952380952381,83.8
1701529480.0,48.3,7.0,44.8,6333.333333333333,63.523809523809526,86.9
1701529490.0,48.1,7.2,45.5,6039.714285714285,64.61904761904762,92.9
1701529500.0,48.4,13.976258706833184,44.7,5947.857142857143,64.42857142857143,93.1
1701529510.0,42.732490581002025,7.1,44.7,6056.0952380952385,64.9047619047619,95.4
1701529520.0,48.6,7.3,60.09273106482111,6124.047619047619,62.285714285714285,96.1
1701529530.0,48.5,7.3,63.794742567949974,6090.571428571428,61.19047619047619,100.4
1701529540.0,48.7,7.1,46.6,5759.333333333333,63.666666666666664,100.9
1701529550.0,41.767896145311894,6.8,45.6,5902.380952380952,63.285714285714285,98.6
1701529560.0,48.4,6.8,44.5,5901.619047619048,63.61904761904762,102.1
1701529570.0,48.5,6.6,44.9,5908.190476190476,61.61904761904762,99.5
1701529580.0,48.5,6.8,45.4,6124.761904761905,63.04761904761905,107.1
1701529590.0,48.5,10.249247577818618,44.5,6362.523809523809,63.04761904761905,107.3
1701529600.0,48.5,7.1,43.8,6335.380952380952,63.285714285714285,113.7
1701529610.0,48.3,7.0,42.6,6296.238095238095,65.14285714285714,113.30876554491314
1701594180.0,48.3,7.2,43.5,6389.761904761905,67.14285714285714,121.3
1701594190.0,48.4,7.2,42.2,6480.9047619047615,65.71428571428571,115.5
1701594200.0,53.49908511040188,7.3,42.5,6765.761904761905,65.47619047619048,112.67117396549865
1701594210.0,48.0,7.4,42.2,6741.9047619047615,65.52380952380952,121.2
1701594220.0,39.273383916513126,7.3,42.7,6406.571428571428,64.38095238095238,124.653733367185
1701594230.0,47.8,7.2,41.7,6296.0,62.714285714285715,127.03922914461566
1701594240.0,47.6,7.2,41.7,6082.809523809524,103.61718086185752,111.5
1701594250.0,48.0,7.2,41.6,5983.380952380952,65.57142857142857,112.0
1701594260.0,48.5,7.2,40.8,6214.142857142857,64.42857142857143,102.0
1701594270.0,48.4,7.2,41.7,6270.190476190476,64.9047619047619,108.0
1701594280.0,48.5,7.0,42.4,6243.238095238095,65.42857142857143,112.5
1701594290.0,48.3,6.9,42.6,6165.047619047619,65.71428571428571,104.7
1701594300.0,48.5,6.9,61.47397630867903,6114.761904761905,65.85714285714286,95.5
1701594310.0,48.1,7.1,41.9,6218.333333333333,65.42857142857143,96.1
1701594320.0,48.1,7.4,42.1,6264.285714285715,67.47619047619048,100.7
1701594330.0,48.1,7.4,42.1,6384.380952380952,67.71428571428571,107.4
1701594340.0,48.1,7.5,42.4,0.0,67.85714285714286,107.6
1701594350.0,47.5,7.4,60.269185978049975,6205.714285714285,65.85714285714286,99.3
1701594360.0,47.4,7.6,42.7,0.0,63.666666666666664,99.3
1701594370.0,47.4,7.4,42.6,0.0,63.142857142857146,96.8
1701594380.0,47.4,7.3,43.8,6032.238095238095,62.857142857142854,96.0
1701594390.0,50.66230751035283,7.2,42.6,5935.0952380952385,101.56154781895209,90.5
1701594400.0,47.3,7.2,43.2,5891.0,63.57142857142857,90.8
1701594410.0,47.0,7.2,42.2,5612.952380952381,63.857142857142854,93.4
1701594420.0,46.7,7.1,61.851566948764024,5718.9047619047615,63.04761904761905,92.5
1701594430.0,46.9,7.3,41.9,5804.238095238095,102.73442635177646,96.3
1701594440.0,46.6,7.4,63.863816722622424,5918.0952380952385,62.76190476190476,98.1
1701594450.0,46.9,7.3,43.7,6108.9047619047615,62.095238095238095,96.1
1701594460.0,46.6,14.583852525313585,44.8,6353.285714285715,60.523809523809526,95.2
1701594470.0,46.2,7.2,44.7,6200.9047619047615,61.42857142857143,99.9
1701594480.0,46.2,7.2,44.9,0.0,104.93687724970415,101.0
1701594490.0,46.3,7.2,63.71254990902893,6286.142857142857,57.23809523809524,93.19401986639814
1701594500.0,46.5,7.2,44.4,6517.666666666667,59.095238095238095,94.5
1701594510.0,45.9,7.4,63.5757473395027,6543.333333333333,58.61904761904762,98.0
1701594520.0,46.3,7.5,44.0,6619.523809523809,57.285714285714285,103.7
1701594530.0,46.5,7.3,44.0,6336.952380952381,55.904761904761905,95.9
1701594540.0,46.3,7.3,44.2,6164.666666666667,55.80952380952381,85.0
1701594550.0,46.4,7.4,60.77325890363316,6460.190476190476,57.61904761904762,89.7
1701594560.0,46.8,7.4,44.1,0.0,59.714285714285715,89.9
1701594570.0,46.8,7.3,44.6,6042.333333333333,59.285714285714285,88.1
1701594580.0,47.0,7.2,44.4,6300.0952380952385,61.57142857142857,87.5
1701594590.0,47.0,7.3,44.5,6181.619047619048,62.285714285714285,90.2
1701594600.0,46.4,7.2,44.6,0.0,63.285714285714285,88.0
1701594610.0,46.4,7.0,45.3,6143.809523809524,61.333333333333336,87.9
1701594620.0,43.387285617868635,7.1,46.1,6218.142857142857,61.666666666666664,89.52511082784972
1701594630.0,46.8,7.1,47.2,6173.571428571428,63.19047619047619,97.3
1701594640.0,46.4,6.9,61.2064308893016,6230.666666666667,63.666666666666664,103.5
1701594650.0,46.8,6.9,47.3,0.0,100.5989576216911,103.0
1701594660.0,46.2,6.8,47.8,6177.476190476191,64.85714285714286,103.2
1701594670.0,46.2,6.8,47.8,6134.571428571428,67.66666666666667,108.9
1701594680.0,46.6,6.9,62.03658937599896,6127.523809523809,69.52380952380952,110.3
1701594690.0,52.03150727345613,6.9,47.2,5928.0952380952385,70.28571428571429,101.2
1701594700.0,46.3,10.710361037464267,47.3,0.0,70.76190476190476,100.3
1701594710.0,46.3,7.0,47.4,5664.190476190476,69.47619047619048,103.9
1701594720.0,46.7,-0.6568417549836232,47.1,5708.809523809524,71.19047619047619,100.6
1701594730.0,46.3,6.6,63.41622327567474,5881.619047619048,71.52380952380952,95.1
1701594740.0,46.3,6.7,47.5,6182.666666666667,71.9047619047619,96.8
1701594750.0,46.5,6.7,47.9,6028.047619047619,70.85714285714286,112.50169951798382
1701594760.0,46.5,6.7,48.2,5778.0952380952385,69.0,94.0
1701594770.0,51.473770711108386,6.6,48.6,6001.857142857143,103.83628517322553,97.8
1701594780.0,47.0,6.5,47.7,6105.952380952381,69.14285714285714,99.3
1701594790.0,48.76608084266269,6.8,48.4,5976.952380952381,66.38095238095238,97.2
1701594800.0,47.4,6.8,47.9,6239.571428571428,64.38095238095238,103.1
1701594810.0,47.7,6.9,48.9,6389.619047619048,101.25536297441748,102.2
1701594820.0,48.0,4.56317783144622,47.7,6276.333333333333,64.47619047619048,105.5
1701594830.0,47.9,7.0,46.9,6448.761904761905,63.142857142857146,95.9
1701594840.0,48.1,7.0,46.7,6472.857142857143,61.333333333333336,90.0
1701594850.0,48.2,6.9,45.5,6523.142857142857,60.666666666666664,82.3
1701594860.0,48.2,6.8,44.7,6238.809523809524,59.42857142857143,90.0
1701594870.0,48.5,6.8,43.8,6251.142857142857,57.57142857142857,89.5
1701594880.0,48.7,6.8,43.3,5993.666666666667,56.95238095238095,84.3
1701594890.0,48.5,6.6,43.7,6028.285714285715,56.57142857142857,78.2
1701594900.0,48.5,6.4,44.0,6234.285714285715,104.0963990610639,81.0
1701594910.0,48.5,6.2,44.2,6246.476190476191,59.19047619047619,79.8
1701594920.0,44.067678530641736,6.3,63.633949642724914,6152.380952380952,58.476190476190474,75.2
1701594930.0,48.0,6.5,45.0,6293.190476190476,58.23809523809524,73.9
1701594940.0,48.4,6.7,61.715964367590196,6041.0,59.142857142857146,77.5
1701594950.0,47.9,6.5,44.3,6045.571428571428,57.857142857142854,72.8
1701594960.0,48.3,9.295883519023072,44.5,6179.333333333333,59.476190476190474,71.3
1701594970.0,47.9,-0.7298624058120504,44.0,0.0,61.76190476190476,71.5
1701594980.0,47.3,6.6,44.2,6325.857142857143,60.38095238095238,74.9
1701594990.0,47.0,6.6,44.6,6292.809523809524,102.68433696362494,82.2
1701595000.0,46.6,6.5,44.1,6139.476190476191,61.80952380952381,82.9
1701595010.0,46.4,6.4,44.1,5944.952380952381,63.142857142857146,80.3
1701595020.0,46.3,6.3,43.2,5770.523809523809,101.19724982757982,81.58598034889283
1701595030.0,46.1,2.0835388461868085,44.4,5753.047619047619,62.38095238095238,83.5
1701595040.0,46.3,6.3,45.6,5641.0952380952385,63.80952380952381,82.4
1701595050.0,45.9,6.5,63.41826477494973,5601.428571428572,64.28571428571429,82.2
1701595060.0,46.0,6.7,45.4,0.0,64.80952380952381,82.4
1701595070.0,46.0,6.6,46.6,5900.428571428572,64.19047619047619,84.9
1701595080.0,46.3,6.7,47.5,5946.428571428572,65.28571428571429,86.1
1701595090.0,46.3,6.7,47.5,0.0,63.80952380952381,85.0
1701595100.0,46.0,7.523261868528334,48.0,6189.285714285715,63.904761904761905,92.11448631500414
1701595110.0,45.9,6.9,48.9,5984.476190476191,63.23809523809524,85.8
1701595120.0,45.6,6.9,48.3,6259.428571428572,103.23419200081707,91.8
1701595130.0,45.8,6.9,48.1,6315.9047619047615,61.61904761904762,91.4
1701595140.0,45.9,6.8,47.4,6260.571428571428,62.80952380952381,93.6
1701595150.0,45.9,6.8,47.6,6153.857142857143,63.61904761904762,97.1
1701595160.0,46.0,6.9,48.3,6131.0952380952385,63.04761904761905,97.6
1701595170.0,45.9,6.8,48.3,6232.619047619048,63.095238095238095,93.8
1701595180.0,46.2,6.7,48.4,6453.523809523809,62.095238095238095,96.2
1701595190.0,46.7,6.6,47.5,6462.238095238095,62.23809523809524,94.2
1701595200.0,46.6,6.5,46.9,6454.714285714285,61.38095238095238,88.9
1701595210.0,43.25785117869504,6.5,47.2,6649.523809523809,64.23809523809524,103.81368028469048
1701595220.0,47.0,6.7,47.7,6857.333333333333,62.57142857142857,91.9
1701595230.0,47.5,6.8,48.6,6926.523809523809,63.80952380952381,85.7
1701595240.0,47.8,6.8,47.5,7116.285714285715,61.476190476190474,81.02157565488687
1701595250.0,47.6,6.8,46.4,7133.047619047619,61.285714285714285,84.0
1701595260.0,47.8,6.8,47.2,6835.9047619047615,61.714285714285715,88.7
1701595270.0,47.6,6.7,47.6,6820.761904761905,62.95238095238095,93.7
1701595280.0,47.7,6.7,47.5,6773.714285714285,65.9047619047619,93.0
1701595290.0,49.70875729699192,6.8,60.0882177677377,6852.333333333333,67.28571428571429,97.4
1701595300.0,47.4,6.9,46.9,6708.952380952381,68.23809523809524,99.8
1701595310.0,47.5,7.1,46.9,6807.0,68.66666666666667,103.6
1701595320.0,47.4,7.0,46.1,6951.761904761905,70.61904761904762,105.7
1701595330.0,47.2,7.3,46.4,6917.714285714285,71.76190476190476,111.12846018697178
1701595340.0,47.1,7.3,46.6,6914.857142857143,71.80952380952381,99.8
1701595350.0,47.0,7.3,46.6,6891.761904761905,68.85714285714286,99.0
1701595360.0,45.096487426968025,7.3,46.5,7094.0952380952385,68.38095238095238,95.0
1701595370.0,47.1,7.4,46.6,7017.142857142857,70.76190476190476,103.9
1701595380.0,46.9,7.4,47.0,6800.285714285715,70.61904761904762,105.0
1701595390.0,47.3,7.6,62.10995511461221,0.0,71.14285714285714,104.8
1701595400.0,47.0,7.8,47.1,6511.857142857143,71.61904761904762,102.6
1701595410.0,47.0,7.8,47.7,6611.523809523809,103.98343280305339,101.2
1701595420.0,46.9,7.9,48.5,6627.714285714285,68.95238095238095,95.4
1701595430.0,39.835055573673316,7.9,47.3,6515.952380952381,70.66666666666667,91.6
1701595440.0,46.9,7.8,46.3,6376.9047619047615,69.57142857142857,94.3
1701595450.0,46.8,7.8,47.4,6348.9047619047615,71.71428571428571,94.4
1701595460.0,47.2,7.8,47.4,6277.523809523809,70.42857142857143,94.8
1701595470.0,47.0,7.8,47.5,6297.047619047619,71.76190476190476,85.7
1701595480.0,47.0,7.8,47.6,6265.571428571428,70.0952380952381,83.2
1701595490.0,47.1,7.7,46.8,6180.238095238095,68.19047619047619,80.8
1701595500.0,46.7,6.3562430027493875,46.8,6214.428571428572,102.83121665625741,83.5
1701595510.0,47.0,7.4,47.0,6239.0,66.85714285714286,80.3
1701595520.0,47.3,7.3,46.4,6191.9047619047615,64.76190476190476,86.0
1701595530.0,47.8,7.3,46.0,6167.333333333333,65.23809523809524,81.3
1701595540.0,47.8,3.407423978064532,45.2,5980.047619047619,63.285714285714285,79.4
1701595550.0,47.8,6.9,45.0,6013.9047619047615,63.04761904761905,82.8
1701595560.0,47.8,6.7,45.8,5866.666666666667,62.904761904761905,87.2
1701595570.0,47.6,12.74960005076495,46.6,5897.142857142857,60.61904761904762,86.0
1701595580.0,47.7,6.6,45.3,5990.619047619048,60.666666666666664,83.0
1701595590.0,47.7,6.8,44.4,6193.619047619048,59.666666666666664,85.2
1701595600.0,47.0,6.8,44.1,6279.714285714285,60.04761904761905,85.7
1701595610.0,47.1,6.7,45.1,6011.142857142857,59.095238095238095,84.1
1701595620.0,47.1,6.8,44.4,5903.761904761905,60.142857142857146,83.5
1701595630.0,46.7,6.9,44.3,5932.9047619047615,60.19047619047619,83.3
1701595640.0,46.6,6.6,45.3,6024.285714285715,58.38095238095238,90.0
1701595650.0,46.2,6.6,46.3,5985.333333333333,60.76190476190476,88.0
1701595660.0,45.8,6.5,46.0,6101.761904761905,59.04761904761905,88.7
1701595670.0,45.6,6.5,46.1,6067.9047619047615,103.42720179883935,89.4
1701595680.0,45.8,6.4,46.3,6245.761904761905,59.476190476190474,90.3
1701595690.0,45.6,6.4,46.1,5956.666666666667,61.42857142857143,95.59672811783666
1701595700.0,45.2,-2.829691124839309,46.0,5945.047619047619,60.333333333333336,79.1
1701595710.0,45.2,6.7,45.8,5937.9047619047615,58.0,73.4
1701595720.0,45.0,7.325420099949137,46.3,0.0,57.19047619047619,81.3
1701595730.0,49.15948951015119,7.0,45.8,0.0,57.23809523809524,80.4
1701595740.0,45.1,6.9,45.9,5956.0,56.95238095238095,80.9
1701595750.0,48.47082588338764,10.416958302903918,45.9,5946.619047619048,58.80952380952381,89.0
1701595760.0,45.4,7.1,46.3,5742.761904761905,59.095238095238095,87.1
1701595770.0,45.6,7.2,45.9,5655.190476190476,59.857142857142854,87.2
1701595780.0,45.8,7.2,46.1,5785.333333333333,59.80952380952381,86.1
1701595790.0,46.0,1.396811521447077,46.6,5430.142857142857,59.285714285714285,88.9
1701595800.0,46.2,7.1,46.5,5234.666666666667,57.95238095238095,85.0
1701595810.0,46.5,-1.6501772111088986,61.65374320162059,5247.523809523809,55.333333333333336,84.2
1701595820.0,46.3,7.2,46.0,5344.285714285715,57.904761904761905,83.1
1701595830.0,46.6,7.2,45.9,0.0,57.142857142857146,82.0
1701595840.0,46.6,7.2,45.8,0.0,59.095238095238095,86.3
1701595850.0,46.5,7.3,44.8,4950.047619047619,60.285714285714285,87.7
1701595860.0,46.8,7.3,44.8,5093.809523809524,60.333333333333336,95.3
1701595870.0,46.7,7.3,43.8,4765.571428571428,62.04761904761905,102.9
1701595880.0,46.5,1.5136590871760252,43.9,4802.952380952381,61.0,110.8
1701595890.0,46.7,7.6,64.12553721551711,4681.428571428572,59.714285714285715,111.3
1701595900.0,47.3,7.7,42.8,5001.0952380952385,57.857142857142854,108.9
1701595910.0,47.7,7.6,43.5,4966.142857142857,58.95238095238095,110.2
1701595920.0,48.0,7.6,43.7,5043.714285714285,103.41873523172899,112.8
1701595930.0,47.8,7.6,42.8,4981.9047619047615,60.80952380952381,103.8
1701595940.0,47.7,7.5,61.39859263913714,4923.142857142857,61.285714285714285,101.0
1701595950.0,47.5,7.5,44.4,5138.761904761905,58.61904761904762,110.5
1701595960.0,47.7,7.2,45.4,5100.761904761905,57.476190476190474,111.3
1701595970.0,47.7,7.3,44.6,5220.0952380952385,57.80952380952381,109.9
1701595980.0,47.3,-0.5974833328207714,45.4,0.0,58.285714285714285,108.6
1701595990.0,47.4,7.4,61.33038927345804,0.0,59.095238095238095,107.7
1701596000.0,47.0,7.4,45.4,5229.571428571428,59.095238095238095,98.6
1701596010.0,46.7,7.3,45.1,0.0,102.84056176659313,108.3
